2003-07-14,3335.120117,3430.76001,3312.899902,3366.709961,000,3366.709961
2003-07-07,3244.939941,3363.429932,3244.939941,3326.51001,000,3326.51001
2003-06-30,3228.810059,3271.310059,3119.350098,3239.610107,000,3239.610107
2003-06-23,3236.959961,3263.120117,3157.699951,3224.659912,000,3224.659912
2003-06-16,3156.800049,3324.439941,3122.399902,3238.97998,000,3238.97998
2003-06-09,3124.590088,3253.699951,3075.189941,3168.709961,000,3168.709961
2003-06-02,2990.929932,3146.909912,2990.929932,3127.459961,000,3127.459961
2003-05-26,2821.540039,2997.620117,2769.449951,2982.679932,000,2982.679932
2003-05-19,2976.379883,2976.379883,2773.77002,2822.830078,000,2822.830078
2003-05-12,2961.139893,3029.48999,2871.610107,2989.080078,000,2989.080078
2003-05-05,2991.73999,3068.080078,2861.699951,2956.590088,000,2956.590088
2003-04-28,2834.459961,3004.790039,2821.350098,2986.00,000,2986.00
2003-04-22,2898.360107,3000.76001,2828.840088,2838.22998,000,2838.22998
2003-04-14,2741.659912,2915.689941,2700.330078,2899.780029,000,2899.780029
2003-04-07,2654.76001,2824.98999,2654.439941,2733.949951,000,2733.949951
2003-03-31,2511.98999,2656.25,2395.719971,2654.070068,000,2654.070068
2003-03-24,2712.620117,2712.620117,2481.709961,2520.840088,000,2520.840088
2003-03-17,2398.110107,2731.570068,2327.870117,2715.060059,000,2715.060059
2003-03-10,2188.75,2199.75,2199.75,2199.75,000,2199.75
